version_num,trial,row,has_obstacle,tau_s,r2
5,1,Front,False,83119.05458079788,0.3267835556577634
5,1,Middle,False,31.02205741881735,0.1752701205927346
5,1,Back,False,252.43248218360196,0.7273414638065654
5,2,Front,False,0.20993698147773138,0.005130988260763525
5,2,Middle,False,42540.57139964132,0.22813383739371662
5,2,Back,False,156667.50346334145,0.6248296479663391
5,3,Front,False,21.637040440359293,0.0013664302960637587
5,3,Middle,False,129450.79087413123,0.15818638325137324
5,3,Back,False,158271.25113100163,0.6291934599856306
5,4,Front,False,16.618088949026365,0.06076697164094369
5,4,Middle,False,29.755748506380918,0.1985411614432896
5,4,Back,False,145039.11201834286,0.6173976209079965
5,5,Front,False,0.47284516995460574,0.014151909224198844
5,5,Middle,False,182653.76575065844,0.32708482116378623
5,5,Back,False,53598.2240229765,0.6394365481834772
5,6,Front,False,51058.05643901434,0.004978398697036646
5,6,Middle,False,98752.16621016634,0.2411768410176287
5,6,Back,False,181829.9608972598,0.6083933311465763
5,7,Front,False,1.130065461557951,0.01184434990217842
5,7,Middle,False,185138.41195119728,0.331321998150256
5,7,Back,False,221405.14241891168,0.623964812111049
5,8,Front,False,7.5858052205538495,0.03183364124701438
5,8,Middle,False,108325.90341699331,0.3389010899222924
5,8,Back,False,71.31353196586656,0.6573393350423157
5,9,Front,False,14.85288595839998,0.14244693735713554
5,9,Middle,False,23968.242220359294,0.1145696308246077
5,9,Back,False,103.75126154470415,0.5875175176227736
5,10,Front,False,102129.33658707229,0.011621528578105833
5,10,Middle,False,134068.4450482457,0.2635830406574998
5,10,Back,False,118712.12810055395,0.634267311729673
6,1,Front,False,110861.27921947473,0.2756810724933969
6,1,Middle,False,38.348366316131845,0.17174436356875478
6,1,Back,False,222276.1280166597,0.6410043110934482
6,2,Front,False,18726.631220480842,0.1618775708797111
6,2,Middle,False,67502.36784356649,0.15123920689958414
6,2,Back,False,142204.01402261425,0.6298532177913096
6,3,Front,False,30.632424654663645,0.22802091896939125
6,3,Middle,False,29773.24283727328,0.14854004189951342
6,3,Back,False,152287.2085990235,0.6429951521385464
6,4,Front,False,-164.05945189949492,0.08946934288806563
6,4,Middle,False,142.02195677057992,0.23523970117280668
6,4,Back,False,342215.11903532624,0.681235987266075
6,5,Front,False,51389.34537532845,0.06321659598688645
6,5,Middle,False,169400.2726622385,0.3194805068773249
6,5,Back,False,24190.657782809452,0.6619344897162711
6,6,Front,False,45.964053457296664,0.057194604108765534
6,6,Middle,False,15754.205202766007,0.22756047492465403
6,6,Back,False,139340.62864333653,0.7151626316431445
